codigo,name,score,norm.HPC.score,diferencia,numero_ingredientes
779796,BunnyBox mascarilla facial,9.678098,9.911582852431987,-0.23348485243198702,4
779797,ANANKÉ PASTA DENTAL,9.653323,9.91962077493817,-0.2662977749381703,6
779799,XAVONATURAL SHAMPOO FORTALECEDOR,10.0,10.0,0.0,8
779800,Aurelia serum biopurificante,8.693652,9.437345424567189,-0.7436934245671889,10
789505,Multi Vegetal Loção Hidratante Corporal Natural,9.017048,9.352073551023334,-0.33502555102333353,23
789508,LOÇÃO CORPORAL HIDRATANTE MULTI VEGETAL,9.118245,9.352073551023334,-0.23382855102333444,23
789509,Puro Gel Multifuncional Natural de Aloe Livealoe,,10.0,,5
789510,Hidratante Natural Deo Corporal Amêndoa e Lavanda Boni Natural,5.964161,7.8642091626427995,-1.9000481626427996,21
789512,Óleo facial THERAPY,10.0,10.0,0.0,8
7891010974336,Listerine Zero Enjuague bucal,4.3363333,9.175845012366034,-4.8395117123660345,15
789465079423,OFF Family,1.0,6.1276126279036,-5.1276126279036,17
78911222,Vick VapoRub,10.0,10.0,0.0,8
789516,Pomada MINACORA,10.0,10.0,0.0,9
891010247409,Johnsons Nutri Spa Reparadora Amêndoas,7.1319146,8.19325364111019,-1.0613390411101893,18
7793100111143,CREMA DENTAL COLGATE TOTAL 12 CLEAN MINT,1.747736,7.23977741137675,-5.49204141137675,20
779519,Rexona Women Antitranspirante Roll On Cotton Dry,4.2191215,5.73697819081167,-1.5178566908116702,22
780521,Weleda Desodorante de Citrus,7.998474,8.85861500412201,-0.8601410041220099,5
780522,Weleda Desodorante de Rosa,7.998474,8.85861500412201,-0.8601410041220099,5
780523,Weleda Desodorante Citrus Roll-on 24hrs,5.244903,6.878874690849139,-1.6339716908491395,20
780524,Dove Antitranspirante Original Barra,2.5590324,4.57805590946564,-2.0190235094656397,22
780525,Dove Antitranspirante Original Barra Invisible Dry,3.58644,4.86303679832121,-1.27659679832121,22
780526,Dove Antitranspirante Go Fresh Pepino y Té Verde Barra,4.514935,5.62821625374235,-1.1132812537423495,19
780527,Dove Antitranspirante Go Fresh Pomelo y Limón Aerosol,3.2458305,4.98674773289365,-1.7409172328936502,20
780528,Dove Antitranspirante Dermo Aclarant Aerosol,6.2112284,7.19610469909315,-0.9848762990931492,12
780529,Dove Antitranspirante Original Clinical,4.212056,5.86761472932124,-1.6555587293212408,18
842870442029,NIVEA ANTITRANSPIRANTE DEO MILK BEAUTY ELIXIR SENSITIVE ROLL ON,5.773127,6.95544238491609,-1.1823153849160901,31
822820870028,Nivea BLACK & WHITE INVISIBLE TOQUE DE SEDA,4.34542,6.14090409453146,-1.79548409453146,18
800680870025,Desodorante Nivea Intense Control,4.89814,6.93066187728184,-2.03252187728184,14
859110870030,Nivea ANTITRANSPIRANTE PROTECT & CARE BARRA,6.0231075,6.88493966874017,-0.86183216874017,22
780534,SYS DESODORANTE NATURAL ALUMBRE STICK,10.0,9.501648804616654,0.4983511953833464,1
780535,Biofilia Desodorante Sólido,9.607544,9.91962077493817,-0.3120767749381699,10
780536,Biofilia Desodorante Natural Roll on,8.455965,9.12475954932674,-0.6687945493267389,18
780537,SAPONARIA Desodorante Mineral Recargable,9.293579,9.507007419620775,-0.21342841962077586,3
780538,IRIS JABON REAL Desodorante Sólido,10.0,9.75886232481451,0.2411376751854899,2
780539,ECOBAZAR LA BICICLETA Desodorante Natural Vegano,9.099313,9.44270403957131,-0.34339103957131023,6
7798216220048,"Veganis cosmética sustentable Leche super correctora para la piel Coco, caléndula & extracto orgánico de oliva",6.659301,7.87427864798022,-1.21497764798022,13
7500435155854,Pantene Pro-V Bambú Nutre y Crece Shampoo,3.549367,4.85513419437575,-1.3057671943757496,27
7506192501019,Savile Aguacate Shampoo,5.140233,6.15476158817115,-1.0145285881711494,31
7506306205024,Sedal Recarga Natural Detox Anticontaminación Te Verde y Limón Shampoo,4.3554487,5.33502793807823,-0.9795792380782302,27
7509552849653,Garnier Fructis con Proteína de Fruta Oil Repair 3 Recarga Nutritiva Shampoo,6.8678565,7.33185627919759,-0.4639997791975894,36
7506339320206,Herbal Essences Daily detox brillo Shampoo,5.2119894,6.05338004946414,-0.8413906494641399,22
7506306209770,Tresemmé Expert Rizos Shampoo,3.7148457,4.98314555280755,-1.2682998528075502,27
7506078947894,Elvive Reparación total 5 Shampoo,5.4818687,6.4150865622423705,-0.9332178622423708,30
789507,SHAMPOO DE CÔCO MULTI VEGETAL,9.568433,8.06643308601264,1.50199991398736,18
52800673007,Aveeeno Oat Milk Blend Shampoo,6.0698547,7.1028531488583795,-1.0329984488583799,23
750549,Ahal MASCARILLA - EXFOLIANTE DE TEPEZCOHUITE,9.714675,9.767283005535273,-0.052608005535272895,21
750550,Ahal AGUA TÓNICA CON TUNA Y CEMPASÚCHIL,6.585366,9.909573371805442,-3.324207371805442,16
750551,AHAL-SUERO HUMECTANTE FACIAL DE MARULA AFRICANO,9.595664,9.68741412475955,-0.09175012475955135,9
750554,Koné Care ACEITE CORPORAL - ANTIESTRÍAS,10.0,10.0,0.0,7
7849450543,Shampoo Dove Nutritive Secrets Ritual de Reparación,4.372147,5.49161857653202,-1.1194715765320202,27
7849450545,Champú Mustela suave con Aguacate Bio,5.893778,7.9051164468260495,-2.0113384468260493,16
7849450546,Naturaloe Shampoo Hidratación Y Brillo,4.821725,5.39962901896125,-0.5779040189612505,30
7804945001152,Shampoo Simond's Adulto Clásico,7.354247,8.010614179719699,-0.656367179719699,12
7804945012196,Shampoo Simond's Antioxidante Limpieza Profunda,6.6567307,7.605847367801211,-0.9491166678012108,14
7804945012226,Shampoo Simond's Antioxidante Nutritivo,7.862018,8.45087311699018,-0.5888551169901808,22
PETS840550,Champú Ecológico para perros Pure Paws Original Revitalizante Pure Light Botanics,10.0,10.0,0.0,17
PETS840551,Inodorina Champú Bio Perros Pelo Largo,1.0,7.59446900996777,-6.59446900996777,11
552,Aname VIO crema facial diurna Orgánica,10.0,10.0,0.0,12
553,guiv Aura crema facial diurna,4.581569,5.46510459604287,-0.8835355960428704,32
554,guiv Selene crema de noche,7.9351606,8.54067051387744,-0.6055099138774409,27
555,Skala Expert Argila Branca,5.463227,6.63010098928277,-1.1668739892827702,16
556,Anakena Crema facial multiactiva,6.1135516,8.36930647155812,-2.2557548715581204,16
7798120265555,CAVIAHUE Dermocosmética Termal Contorno de ojos,6.5288706,8.27184666117065,-1.7429760611706504,20
7798120265524,CAVIAHUE Dermocosmética Termal Crema antiage DIA,4.690621,7.0622689679015,-2.3716479679014997,31
7798120265531,CAVIAHUE Dermocosmética Termal Crema antiage NOCHE,4.7680373,7.45037098103875,-2.6823336810387506,25
42333418,Nivea Cuidado 5 en 1 Sensitive,7.8503494,8.60714285714286,-0.7567934571428596,14
779561,Sedal Bomba Coco Acondicionador,4.6367908,6.97908079142621,-2.3422899914262096,12
779562,Sedal Bomba Argán Acondicionador,2.3506546,5.50916541389845,-3.15851081389845,17
779563,Sedal Ceramidas Acondicionador,2.7796006,5.66916735366859,-2.88956675366859,20
779564,Sedal Carbón Activado + Peonias Acondicionador,3.907528,6.32184666117065,-2.4143186611706495,20
779565,Sedal Colágeno + Vitamina C Acondicionador,3.8859558,6.33047685165097,-2.44452105165097,19
779566,Sedal Ácido Hialurónico + Vitamina A Acondicionador,2.9407334,5.84392124533243,-2.90318784533243,17
779567,Sedal Bomba de Nutrición Acondicionador,3.708096,6.30958882934872,-2.6014928293487203,16
779568,Sedal Liso Perfecto Acondicionador,2.7796006,5.66916735366859,-2.88956675366859,20
779569,Sedal Restauración Instantánea,2.7796006,5.66916735366859,-2.88956675366859,20
7750075021471,Kativa Argan Oil Shampoo,1.5143499,3.2741137675185596,-1.7597638675185596,39
77943460,Just Malva Loción Cremosa Herbal para piel delicada,1.0,3.9320273539388797,-2.9320273539388797,56
7791293027708,Jabon de Tocador Dove Original,2.9798517,5.42288540807914,-2.44303370807914,25
750043515924,Head & Shoulders Crece Fuerte,4.180146,5.35717230008245,-1.1770263000824501,26
7791293030654,Sedal Crema Balance Acondicionador,2.7796006,5.66916735366859,-2.88956675366859,20
779576,Sos Natural Shampoo Sólido,10.0,10.0,0.0,5
779577,Desodorante en Crema 24hrs Natural Fro,10.0,10.0,0.0,4
779578,Crema Exfoliante Natural Fro,9.804593,9.813520197856555,-0.008927197856554159,10
8480000467713,Cream Pure Urea 10% Deliplus,3.5586681,7.94667615978415,-4.38800805978415,22
8480000468338,Cream Hidratante Anti-sec Deliplus,1.0,7.04774884982581,-6.04774884982581,31
7891010882983,Neutrogena Hydro Boost Water gel hidratante,8.131239,8.28881560868371,-0.15757660868370849,18
3337875588225,Vichy Aqualia thermal rich,8.109678,8.20821310799671,-0.0985351079967085,24
747930000020,La Mer The Moisturizing Cool Gel Cream,5.2925634,5.907966724125,-0.6154033241250003,55
789584,Eucerin crema facial hidratante aquaporin piel seca,8.709533,9.10578112118714,-0.39624812118714026,24
789585,L'Occitaine Crema ultra hidratante Aqua Réotier,5.6463118,6.72354183841715,-1.0772300384171496,32
789586,Natura Tododia Crema Hidratante Corporal Hojas de Limon y Guanabana,1.0,5.58150671645409,-4.58150671645409,34
779588,Agua Calma Desodorante Natural En Barra,9.1052,9.524869469634513,-0.41966946963451335,9
780589,Crema Caracol Propoleo Rosa Mosqueta Apícola del Alba,7.4820404,8.20593569661995,-0.7238952966199497,20
780590,Desodorante Intermedio Tea Tree,9.882263,9.94641384995878,-0.0641508499587804,15
780591,Shampoo Neutralizante Arroz Slow Natural,8.732787,8.52745259686727,0.20533440313272955,20
750553,Xamania CREMA DIVINA - FACIAL HIDRATANTE,9.578084,9.59810387469085,-0.020019874690849093,14
7897042010714,Skala Expert Crema para peinar y crema hidratante 18 elementos 2 en 1,3.9089022,7.10040682461738,-3.19150462461738,46
7899846080764,Natura Shampoo Anticaspa Copaíba,1.9684572,3.49623448675385,-1.52777728675385,37
7798044062391,Han Shampoo Ácido Hialurónico,3.3827324,4.69296166529266,-1.3102292652926595,24
42277132,NIVEA Desmaquillante bifásico de ojos,8.383755,8.6565186668237,-0.2727636668236997,14
4005808352630,NIVEA Crema Corporal Hidratación express,8.379749,8.26036391473324,0.11938508526676017,14
7792640001174,Capilatis Spray puro rubio aclarante instantaneo,1.0,9.08166735366859,-8.08166735366859,8
7793008015949,Roby GEL fijador,3.284688,6.929513602638091,-3.6448256026380905,15
7796045770031,Tortulan leche desmaquillante ojo y rostro,2.0643477,5.68274251167903,-3.61839481167903,27
7798111210663,Nic Frizz mine itor reparador antifrizz,1.0,6.44991755976917,-5.44991755976917,24
7506309840628,Pantene Anti-Frizz Crema para peinar,1.1351786,5.98103874690849,-4.84586014690849,27
7791293037646,Lux flor de vainilla jabón con glicerina,4.5511584,5.64406430338006,-1.0929059033800597,26
7798135967109,Fidelité gel modelador fijación extrema,1.6149225,6.70981038746908,-5.0948878874690795,12
303757,La Roche-Posay Toleriane sensitive fluide,8.830363,9.003297609233305,-0.17293460923330528,10
7793008007135,Issue Professional Acondicionador,5.8208756,7.4439406430338,-1.6230650430338,10
779610,Issue Professional Shampoo Neutro,7.883398,8.40702990332009,-0.5236319033200907,11
779611,Issue Professional Shampoo Post Color,8.3452015,7.79389942291839,0.5513020770816102,13
8412300813006,Nivea Men Bálsamo After Shave,6.3129864,7.52253366309426,-1.2095472630942599,18
779613,Issue Professional Shampoo Golden Blonde,5.18658,6.36471558120363,-1.1781355812036294,15
7509552917413,L'oreal Magic Retouch rubio claro corbertura temporal de canas,1.0,7.85460541107698,-6.85460541107698,11
77944640171222,Hinds Crema Corporal,5.118544,5.71823362844546,-0.5996896284454598,23
7506339321777,Herbal Essences Daily detox hidratación Crema para peinar,1.0,5.68631492168179,-4.68631492168179,27
7798121272293,Botanika Shampoo Revitalizante Uso diario- aloe vera y té blanco,7.259962,7.85820280296785,-0.5982408029678501,13
7798216220253,Veganis plant powered repairing Shampoo,6.6230574,7.501545754328109,-0.878488354328109,12
7798216220246,Veganis nutri- boot sublime aconicionador,7.437161,8.53709810387469,-1.0999371038746908,10
7795513060254,Frenzzi Naturale Shampoo sin sulfatos,6.1142173,5.82563891178895,0.2885783882110502,21
7798216220062,"Veganis leche ultra reafirmante para la piel coffee berry, nectarine & extracto orgánico de oliva",1.0,1.0,0.0,39
8906038786126,Sri Sri Máscara facial cúrcuma de la india,7.9708576,8.29785170457302,-0.3269941045730196,17
779624,Lidherma Fórmula limpieza,1.5573978,5.47350135437522,-3.9161035543752196,21
779625,Great Lash Tejar Mascara para ojos,7.133773,8.43019373454246,-1.29642073454246,20
4743318182896,Organic Shop Shampoo tropical Coconut & Shea,6.979031,7.8366505711930206,-0.8576195711930206,14
7794640610998,Hinds Crema Corporal hidratación extrema con extracto de almendras,3.6926937,4.67186211871393,-0.9791684187139302,32
4005900130761,NIVEA MEN CREME,7.4362593,8.08259012216144,-0.6463308221614401,22
7897042016907,Skala Genetiqs Hidratante para el cabello,6.855834,7.930502885408091,-1.0746688854080908,15
7795513030308,Frenzzi NATURALE acondicionador cebolla y ginseng,4.2492394,6.33470733718055,-2.0854679371805496,20
7795513060452,Frenzzi NATURALE crema corporal coco cebolla y ginseng,5.3359413,5.84214344600165,-0.5062021460016499,25
7795513060261,Frenzzi NATURALE shampoo cebolla y ginseng,2.3714123,3.29530090684254,-0.92388860684254,30
7897042004966,SKALA Jaborandi y camelia hidratante,5.4636855,7.29724855729596,-1.8335630572959598,16
7795513060391,Frenzzi Gel finalizador de lino,1.82306,5.60593569661996,-3.7828756966199597,18
7795513060179,Frenzzi Shampoo Aloe y Salvia,1.0,5.62883159709211,-4.62883159709211,22
7501056346140,Dove Nourishing Body Care,7.2517385,7.9474068800119895,-0.6956683800119894,22
779629,Agua Calma Crema Facial de Hamamelis,7.644259,9.074490637145212,-1.4302316371452122,14
779630,Agua Calma Shampoo Sólido Lavanda,9.5510235,9.106897499312998,0.44412600068700137,9
7793742007897,Dermaglós facial crema hidratante de día con FPS 12,4.931266,5.70324814509481,-0.7719821450948103,25
7897042013067,Skala Expert Gel líquido Vegano Day after,2.684094,6.2890180934611895,-3.6049240934611895,19
779803,Moneskincare aceite facial blend,10.0,,,7
750804,Azaphran Maquillaje Piel grasa,8.669473,,,20
750805,Azaphran polvo matificante de piel porcelana,8.756289,,,8
780506,Majen Bálsamo secreto contorno de ojos,9.702274,,,25
7798121272514,Botanika desodorante calendula y aloe vera,5.346451,,,19
7798036820916,Weleda Fitoacondicionador Reparador de Argán,5.3212047,,,15
840810,Psh Champú Aloe Lover,4.7118645,,,18
779811,Shiri shampoo para cabellos grasos,9.211084,,,10
779812,La roche-posay effaclar duo,1.8590012,,,30
779813,Eucerin Dermopure fluido matificante,6.6680584,,,20
779814,Isdin Teen Skin Acniben Gel Crema Control de Brillos y Granos,1.0,,,30
779815,Las Rishis Crema facial Alcione,8.211273,,,12
779816,Las Rishis SERUM ANTIACNÉ,7.0021753,,,24
779817,EFFACLAR ULTRA CONCENTRATED SERUM,5.8386836,,,19
779818,Eucerin DERMOPURE OIL CONTROL Serum Triple Efecto,7.18714,,,18
779819,Las Rishis CREMA DE LIMPIEZA MEISSA,8.806465,,,11
779820,La Roche Possay EFFACLAR GEL ESPUMOSO PURIFICANTE LIMPIADOR,7.202652,,,14
779821,Eucerin DERMOPURE OIL CONTROL Gel Limpiador,8.657273,,,8
779822,Isdin Teen Skin Acniben Limpiador Purificante Espuma,6.037712,,,27
7798182770028,Cepage Hydrafirm Ar serum de dia,6.681067,,,20
779824,Acnoxin,8.304802,,,8
779825,Rosehip Máscara facial humectante,8.585177,,,19
779826,Rosehip crema hidratante facial,9.041696,9.356073097004671,-0.3143770970046713,18
7506229923197,Xixanthe shampoo regenerador,7.9320087,,,24
779829,Rosehip shampoo sólido anticaspa,9.749856,,,7
779830,Moneskincare Gel de limpieza Kale,9.063534,,,16
4001638095112,WELEDA ACEITE DE MASAJE ANTIESTRIAS,5.015384,,,13
7798140251705,Goicochea Ultranutritiva,5.3217845,,,37
779833,Garnier Shampoo Sólido Hair Food Palta,7.5573554,,,21
779834,Garnier Shampoo Sólido Hair Food Aloe,7.7624493,,,18
7798044060595,HAN Shampoo de Avena y Miel,5.1197886,,,20
779836,Selbe serum,8.016451,,,14
779837,System3 enjuague triamínico,4.4016795,,,10
779839,Naturalú serum Ultra Hidratante de Ácido Hialurónico y Vitamina C,9.571134,,,8
779840,Naturalú serum de Retinol,9.48536,,,7
779841,"Naturalú crema Facial de Niacinamida, Zinc y Pantenol",9.598602,,,11
779842,ACF serum volumen 1,8.325293,,,10
779843,Naturalú vitaminic essence,9.780251,,,6
779844,LAS RISHIS CREMA DE LIMPIEZA SCHEDAR,9.104849,,,7
779845,Shiri acondicionador sólido,10.0,,,4
779846,Luno shampoo sólido cabello normal,8.412548,,,10
779847,Luno shampoo sólido cabello seco,8.941699,,,8
779848,Luno acondicionador sólido,10.0,,,7
779849,Natura desodorante roll on antitraspirante,7.3156004,,,12
779850,LAS RISHIS CREMA FACIAL ADHARA,9.0961895,,,12
779851,Refil lab acondicionador,6.9079247,,,16
779852,Refil lab shampoo,5.163884,,,17
7790375269708,Bagovit shampoo capilar,2.7704563,,,29
779854,AVENO SHAMPOO CON AVENA,3.633216,,,20
779856,The Mash Store Shampoo sólido calendula,6.3440504,7.28496839791151,-0.9409179979115097,18
779857,The Mash Store Shampoo sólido matcha,5.9082794,7.09429101401484,-1.1860116140148405,20
779858,Be kind shampoo sólido aires de jazmín,5.7427435,,,16
779859,Magic garden shampoo sólido suave,8.416248,,,17
779860,The mash store acondicionador sólido geranio,10.0,,,7
779861,Maria magdalena shampoo mate,8.1399555,,,18
779862,Las rishis crema facial castor,9.567589,,,11
779863,Iwoka gel de limpieza facial,10.0,,,8
779865,Dermaglos facial gel hidratante,5.848002,,,27
779867,Cuidado integral vegano shampoo sólido cabello seco,9.328016,,,15
779868,Cuidado integral vegano shampoo sólido cabello graso,9.5510235,,,12
779802,Meraki Crema vegetal de día,10.0,,,4
7798307800029,Natural aloe shampoo control caída,5.852315,,,22
779872,Naturalú espuma de limpieza facial,8.055532,,,10
779873,Sri sri sudanta pasta dental ayurvedica,6.5910125,,,21
779874,NEUTROGENA HYDRO BOOST,6.637295,,,19
779876,Bunnybox crema energizante,10.0,,,4
779877,Bunnybox serum nocturno,10.0,,,5
779878,Bunnybox manteca de karité,10.0,,,1
779879,Bunnybox polvo facial tanslucido,8.597077,,,3
779880,Bunnybox agua de rosasal,10.0,,,3
779881,Mies champú sólido argan,7.5474052,,,15
779882,Mies champú sólido medusa,6.5877805,,,17
779883,Mies acondicionador sólido cocoo,7.4684153,,,7
779884,Cuidado integral vegano pasta dental,9.204955,,,13
779885,Cuidado integral vegano Crema facial de día Piel mixta,9.3705225,,,19
779887,Cuidado integral vegano Cremigel facial de día Piel grasa,9.608349,,,17
779888,Cuidado integral vegano Crema facial de Noche Antiage,9.3705225,,,18
779889,The mash store crema de día,8.636132,,,18
779890,Bagovit Shampoo Color Radiante,2.9414968,,,29
779891,Botanika desodorante con pura rosa mosqueta,7.5406084,,,11
736684288822,SHAMPOO SÓLIDO SENTIDA BÓTANICA CABELLO EQUILIBRADO,7.3301954,,,10
7798151507136,BIO BALANCE SHAMPOO RULOS,9.156108,,,11
779894,Natura máscara para pestañas,7.916237,,,20
779895,Natura caneta delineadora,6.942397,,,13
779896,Natura Faces lápiz labial batom cremoso,7.6704535,,,16
779897,Natura Faces lápiz labial matte,1.0,,,35
7908240866888,Natura faces corrector,4.647299,,,25
779899,Natura base matte,3.88692,,,33
779900,Casa nera agua micelar fórmula 10,7.7786984,,,11
337872410949,LA ROCHE POSAY Pincel Corrector La Roche Posay Toleriane Pinceau,6.0902863,,,18
3600521649558,L´Oreal Corrector iluminador accord parfait,1.0,,,24
7795513060285,"Frenzzi Cascada de Proteínas con Soja, Lino y Arroz",6.001362,,,15
7798273660313,BEL-LAB MASCARA CAPILAR,6.720677,,,38
779906,ACF dadatina contorno de ojos,5.399293,,,28
7891010253899,Neutrogena Body care Intensive,5.407486,,,17
779909,SENTIDA BOTÁNICA JABÓN VEGETAL LÍNEA ESENCIAL,2.7483416,,,24
77981112110202,ACF crema facial defnesa am/pm,5.507252,,,22
779911,Rosehip Serum humectante con vitamina,7.1296787,,,23
779912,Rosehip Serum seborregulador y protector,9.850157,,,10
779913,Rosehip Tónico Facial,9.8177185,,,9
779914,Rosehip gel de limpieza facial,6.963506,,,19
779915,Rosehip Máscara facial humectante suavidad y luminosidad instantanea,8.363433,,,29
779916,Casa nera crema facial ultra liviana fórmula 17,8.568081,,,21
779917,Cuidado integral vegano shampoo y gel de ducha para niños,9.897377,,,8
779918,Casa nera serum facial formula 14,7.7827272,,,21
NREG779919,Producto 2,9.6603565,,,7
NREG779920,Poducto 1,8.426651,,,10
779922,Garnier fructis mascarilla hair food banana,5.0396814,,,24
779923,Aveno gel de limpieza facial y corporal con avena,3.7552538,,,17
779924,Bennie Club serum antiacné,8.830898,,,11
779925,Bennie club jabón humectante corporal,8.340301,,,15
779926,Bennies club crema hidratante con hialurónico,9.000492,,,18
779927,Xavo acondicionador hidratación con aceite de argán y almendras,8.264477,9.00160541502148,-0.7371284150214805,19
779928,Xavo gel de ducha relajante con lavanda,7.8656673,8.33615004122012,-0.47048274122012046,20
779929,Xavo jabón liquido mix floral,8.761114,8.33882934872218,0.42228465127781867,15
779930,Xavo shampoo brillo y suavidad,8.156835,8.60676009892828,-0.44992509892828103,21
779931,Xavo acondicionador fuerza y volumen,8.160471,8.96511747732894,-0.8046464773289408,16
779932,Xavo gel de ducha refrescante,6.333767,8.73179444902446,-2.3980274490244593,18
779933,Xavo shampoo revitalizante,8.161335,8.61747732893652,-0.4561423289365205,20
779934,Xavo Jabón liquido mix herbal,7.7694244,8.64503592038629,-0.8756115203862898,14
779870,Garnier skin active agua micelar con rosasalo,8.699301,,,17
779939,Dove Real Poder de las Plantas Acondicionador Fuerza+Bambú,6.288145,7.83223413025556,-1.5440891302555597,13
779940,Dove Real Poder de las Plantas Shampoo Fuerza+Bambú,7.705411,7.46116476268991,0.2442462373100902,14
779941,Bel lab oil extract pulpa de limpieza facial,2.4989634,5.21743610882111,-2.7184727088211096,42
779942,Dove Real Poder de las Plantas Acondicionador Purificación+Jengibre,5.6628876,7.43322341302555,-1.7703358130255493,15
779943,Dove Real Poder de las Plantas Shampoo Purificación+Jengibre,7.4421186,7.206585519615929,0.23553308038407028,17
779944,NATURA SIBÉRICA C-BERRICA MÁSCARA FACIAL CON VITAMINA C,7.702008,8.44571961643598,-0.7437116164359798,19
4005900773845,Nivea Rose care leche y tónico micelar,6.5771117,8.31622997240044,-1.7391182724004395,23
750946,Skin matters cera preventiva para mama,9.246944,9.457440230832647,-0.21049623083264812,16
750947,Opal jabón,10.0,9.135923330585326,0.8640766694146738,8
750948,Skin matters roll-on contorno de ojos,10.0,10.0,0.0,4
750949,Nadanaturals desodorante natural,9.740979,9.719565814784282,0.021413185215717334,9
750950,Amparo lópez serum antiedad,10.0,10.0,0.0,5
750952,Amparo lopez labial,1.0,7.63265708448332,-6.63265708448332,23
779953,Cuidado integral vegano serum contorno de ojos,9.718633,9.815663643858201,-0.0970306438582007,15
C779927,Xavo acondicionador hidratación con aceite de argán y almendras,8.839132,9.34691879637263,-0.5077867963726312,16
C779928,Xavo gel de ducha relajante con lavanda,8.528343,8.57996702390767,-0.051624023907670846,18
C779929,Xavo jabón liquido mix floral,9.236999,8.65210222588623,0.584896774113771,13
C779930,Xavo shampoo brillo y suavidad,8.556862,8.9282769991756,-0.37141499917559884,18
C779931,Xavo acondicionador fuerza y volumen,8.603982,9.230655988693911,-0.626673988693911,14
C779932,Xavo gel de ducha refrescante,6.333767,8.73179444902446,-2.3980274490244593,18
C779933,Xavo shampoo revitalizante,8.588932,8.95979826390573,-0.3708662639057305,17
C779934,Xavo Jabón liquido mix herbal,7.7694244,8.64503592038629,-0.8756115203862898,14
C779936,Xavo shampoo fortalecedor con romero y ortiga,8.409342,8.82740895203918,-0.41806695203917954,17
779965,Ocean skin acondicionador Sólido Ultra Nutritivo y Reparador,9.229065,9.28194558944765,-0.05288058944764984,15
779966,Ocean skin Manteca Corporal Ultra Nutritiva - Pure Elixir,10.0,10.0,0.0,7
779967,Botane crema corporal vié mystiq,9.03701,9.416804067051388,-0.3797940670513871,18
779968,Botane SHAMPOO NATURAL HIDRATANTE Y NUTRITIVO- Vié Mystiq,8.635578,8.07089859851608,0.5646794014839198,15
779969,FRONDA Leche de Limpieza Facial,9.199789,9.63520197856554,-0.4354129785655392,13
779970,FRONDA Acondicionador sólido cabellos normales,10.0,9.10852132204152,0.8914786779584798,11
779971,FRONDA CREMA DE MANOS,9.822409,9.88308476354643,-0.06067576354642945,11
779972,Elevegan tónico facial para todo tipo de piel,7.6288276,8.56603462489695,-0.9372070248969502,10
779973,Elevegan agua micelar para todo tipo de piel,5.2429104,8.09340478153339,-2.85049438153339,10
779974,Almaviva shampoo sólido fortalecedor,10.0,9.17324225650689,0.8267577434931095,7
779975,Luve pro Serum Hialurónico Ultra Hidratante,8.544237,9.033594394064304,-0.489357394064303,26
779976,Agua calma shampoo sólido tea tree,8.268234,8.84253915910965,-0.5743051591096506,10
779977,Agua calma jabón de caléndula,9.924387,9.638293487221764,0.28609351277823514,8
779978,Agua calma acondicionador sólido de cítricos,8.812343,9.083676834295137,-0.27133383429513636,10
779979,Agua calma jabón de carbón activado,9.801517,9.565952184666116,0.23556481533388407,10
779980,Ba byeance mascarilla purificante piel aneicas,9.298538,9.62489694971146,-0.32635894971145873,9
779981,Ba byeance emulsión de limpieza piel acneica,9.293529,9.603949636513528,-0.3104206365135287,11
779982,Ba byeance hidratante en gel,10.0,10.0,0.0,8
779983,Ba byeance barra espumante facial,9.415449,9.81244847485573,-0.39699947485572906,6
779984,Ba byeance tónico de agua de rosas,9.007874,9.509686727122837,-0.5018127271228376,6
779985,Sentida botánica shampoo sólido cabello graso,8.503412,8.976991681031251,-0.47357968103125003,11
4001638075107,Weleda shampoo & body wash,7.631774,8.99762378158188,-1.365849781581879,16
4001638075107,Weleda shampoo & body wash,7.631774,8.99762378158188,-1.365849781581879,16
779988,Agua calma desodorante en barra cítricos,8.9336405,9.43377301456444,-0.5001325145644415,9
779989,Agua calma desodorante en barra lavanda,8.903739,9.38765644907442,-0.48391744907442025,11
779990,Agua calma desodorante en barra tea tree,8.9336405,9.43377301456444,-0.5001325145644415,9
779991,Aguapez shampoo sólido flower balance,9.8460655,9.908138028500765,-0.0620725285007655,7
779992,Aguapez shampoo sólido fresh mint,9.230327,9.59810387469085,-0.36777687469084874,8
779993,Aguapez shampoo sólido juice mango cabello seco,6.919168,7.89406430338005,-0.9748963033800502,11
779994,Viasek gel,7.498181,8.352956606460321,-0.8547756064603211,11
779995,Bufala CHAMPÚ SÓLIDO - CABELLO GRASO,9.615163,9.78565539983512,-0.1704923998351191,6
779996,Bufala CHAMPÚ SÓLIDO - CABELLO NORMAL,9.78834,9.862462214894203,-0.0741222148942029,9
779997,Bufala CHAMPÚ SÓLIDO - CABELLO SECO,9.78834,9.882110469909316,-0.09377046990931603,6
779999,Tienda estival serum suero de Luz,9.065809,9.397155812036274,-0.3313468120362746,18
7791000,Jabón liquido íntimo cuidado suave,9.281679,8.63801868645232,0.6436603135476808,18
7791002,Dermaglos gel post solar,1.0,4.46844787529042,-3.46844787529042,22
779938,Dove Real Poder de las Plantas Acondicionador Nutrición+Geranio,5.7515216,7.509392297727009,-1.757870697727009,14
7791005,TICA BRUMA DESCONGESTIVA,9.468347,9.732069249793899,-0.2637222497938989,9
7791006,TICA CREMA HIDRATANTE UV,8.079793,8.36757101101701,-0.28777801101700895,22
